1,10943278,9417276,2834,0,392348,700369792,602887040
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10879888,9567308,2812,0,406784,696312832,612487680
1,10751152,9453490,2776,0,404738,688073728,605201024
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10902976,9540796,2822,0,416632,697790464,610791552
1,10863220,9556060,2810,0,404964,695246080,611767680
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,11002164,9451596,2808,0,415840,704138496,605081856
1,10808696,9445864,2816,0,396276,691756544,604715520
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10946190,9473362,2782,0,402096,700556160,606473216
1,11030540,9447860,2772,0,408142,705954560,604840448
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10939574,9456338,2806,0,423040,700132736,605385216
1,10830354,9458628,2784,0,390712,693142656,605530368
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10913458,9506532,2816,0,404902,698461312,608598272
1,10882862,9487726,2784,0,403202,696503168,607392640
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10783536,9493650,5658,0,410978,690146304,607955712
1,10911462,9515338,2816,0,405222,698333568,609161856
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10904916,9491344,2792,0,398996,697914624,607624704
1,10754804,9454262,2756,0,415194,688307456,605249152
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10897604,9449576,2796,0,403762,697446656,604951808
1,10915572,9452316,2778,0,408482,698596608,605126016
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10862502,9502582,2820,0,408546,695200128,608345728
1,10827674,9456212,2810,0,404084,692971136,605377408
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10835808,9467474,2816,0,407840,693491712,606098560
1,10799986,9490388,2764,0,404886,691199104,607561728
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10944546,9449020,2832,0,413196,700450944,604918528
1,11045228,9416920,2804,0,405936,706894592,602862336
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10944854,9513384,2816,0,402500,700470656,609036800
1,11110516,9451546,2834,0,407270,711073024,605080320
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10862546,9488224,2816,0,402726,695202944,607426560
1,10937280,9410052,2794,0,403920,699985920,602422144
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10909484,9505632,2822,0,403928,698206976,608541056
1,10851554,9452746,2754,0,413386,694499456,605152000
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10928206,9452132,2848,0,408758,699405184,605118720
1,10766714,9573860,2832,0,411254,689069696,612908288
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,11003386,9470490,2760,0,399100,704216704,606288000
1,11029578,9501552,2774,0,407794,705892992,608276864
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10907848,9491242,2770,0,399386,698102272,607616768
1,11017388,9442214,2788,0,413174,705112832,604480128
