Time,S0Read,S0Write,S1Read,S1Write
10:51:57,123.44,123.76,48.73,48.58
10:51:59,127.91,127.72,50.58,50.94
10:52:01,61.24,58.65,45.69,36.26
10:52:03,14.47,14.15,62.18,16.20
10:52:05,19.10,17.91,14.85,15.38
10:52:07,13.95,13.96,15.52,15.90
10:52:09,14.20,14.09,16.06,16.36
10:52:11,25.88,20.06,38.26,23.37
10:52:13,14.50,14.28,15.75,15.96
10:52:15,18.35,17.29,15.24,15.50
10:52:17,14.19,14.56,16.21,15.89
10:52:19,13.95,14.20,15.02,15.52
10:52:21,19.33,18.09,19.71,17.40
10:52:23,19.44,20.70,18.98,17.26
10:52:25,33.60,27.15,18.69,18.68
10:52:27,13.92,14.05,15.22,15.51
10:52:29,14.11,14.07,15.23,15.65
10:52:31,24.32,21.75,20.20,17.41
10:52:33,13.88,13.95,14.70,15.22
10:52:35,20.48,18.89,15.21,15.60
10:52:37,13.78,13.99,15.06,15.45
10:52:39,13.91,14.16,15.47,15.74
10:52:41,20.21,18.61,18.11,16.68
10:52:43,13.84,13.89,14.71,15.15
10:52:45,18.23,17.19,15.03,15.19
10:52:47,13.82,14.03,15.11,15.44
10:52:49,13.69,13.90,14.69,15.29
10:52:51,18.99,17.60,18.46,16.75
10:52:53,13.83,13.93,14.73,15.30
10:52:55,17.90,16.84,14.86,15.38
10:52:57,14.01,14.36,15.37,15.76
10:52:59,13.66,13.80,14.89,15.46
10:53:01,30.92,28.86,40.42,26.67
10:53:03,14.61,14.80,15.91,15.88
