Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17264416,15808028,4674,0,639040,1104922624,1012012928
1,0,0,0,0,38014,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17034690,15653908,4628,0,638486,1090220160,1002146304
1,0,0,0,0,37998,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17274378,15831640,4642,0,637146,1105560192,1013522048
1,0,0,0,0,37956,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17298602,15685232,4604,0,636752,1107110528,1004149504
1,0,0,0,0,37916,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17009780,15837244,4688,0,638590,1088625920,1013883648
1,0,0,0,0,38040,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,32754472,15694568,4690,0,637178,2096286208,1004752512
1,0,0,0,0,37918,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17094972,15783018,4548,0,638096,1094078208,1010404224
1,0,0,0,0,37984,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17116618,15712674,4634,0,637322,1095463552,1005907712
1,0,0,0,0,37948,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,22380640,15776790,4538,0,637696,1432360960,1010004992
1,0,0,0,0,37966,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17092676,15678794,4566,0,636562,1093931264,1003735040
1,0,0,0,0,37904,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17225962,15761958,4560,0,638002,1102461568,1009057152
1,0,0,0,0,37962,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17088570,15728678,4558,0,637766,1093668480,1006927104
1,0,0,0,0,37944,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17215536,15774160,4620,0,637382,1101794304,1009841920
1,0,0,0,0,37938,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17172180,15694734,4636,0,674300,1099019520,1004759680
1,0,0,0,0,5270,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17097392,15825000,4686,0,680098,1094233088,1013099904
1,0,0,0,0,246,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17328476,15785768,4578,0,659246,1109022464,1010582144
1,0,0,0,0,18714,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17252194,15829288,4594,0,662872,1104140416,1013368448
1,0,0,0,0,15698,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17251514,15788238,4712,0,653122,1104096896,1010748800
1,0,0,0,0,24248,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17124062,15788346,4706,0,651274,1095939968,1010755328
1,0,0,0,0,27314,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17202196,15714688,4622,0,649324,1100940544,1006035840
1,0,0,0,0,27372,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17210606,15779418,4592,0,647862,1101478784,1010176640
1,0,0,0,0,28914,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,22049446,15778930,4618,0,648800,1411164544,1010147072
1,0,0,0,0,28776,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17229466,15788630,4626,0,668442,1102685824,1010768384
1,0,0,0,0,10592,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17209754,15824432,4544,0,663664,1101424256,1013054464
1,0,0,0,0,14214,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
