Time,S0Read,S0Write,S1Read,S1Write
06:21:41,4260.11,4174.98,3056.82,1830.81
06:21:43,4258.88,4170.63,3042.00,1825.70
06:21:45,4380.88,4174.09,3101.37,1852.24
06:21:47,4239.22,4160.26,3041.07,1830.78
06:21:49,4222.23,4166.73,3057.63,1823.67
06:21:51,4542.84,4284.14,3943.44,1938.68
06:21:53,4452.19,4245.24,3826.92,1934.53
06:21:55,4242.08,4173.33,3057.14,1823.76
06:21:57,4193.31,4154.13,3089.82,1837.80
06:21:59,4229.92,4172.35,3100.83,1841.24
06:22:01,4190.57,4147.72,3078.82,1829.83
06:22:03,4263.66,4181.99,3106.15,1845.00
06:22:05,4275.16,4171.87,3080.89,1823.95
06:22:07,4221.68,4187.17,3108.39,1839.14
06:22:09,4391.59,4197.11,3180.85,1868.16
06:22:11,4945.29,4267.47,3204.68,1896.39
06:22:13,4162.88,4158.15,3105.85,1822.34
06:22:15,4190.52,4170.92,3117.91,1826.73
06:22:17,4309.92,4165.99,3134.74,1854.85
06:22:19,4190.68,4179.15,3122.18,1835.19
06:22:21,4177.42,4170.57,3078.64,1806.36
06:22:23,4419.85,4267.31,3944.70,1948.07
06:22:25,4421.84,4250.04,3944.42,1923.98
06:22:27,4196.76,4176.89,3129.80,1841.56
06:22:29,4154.90,4158.07,3099.59,1815.40
06:22:31,4192.93,4168.43,3123.13,1836.33
06:22:33,4177.36,4158.47,3101.11,1831.84
06:22:35,4187.37,4171.53,3126.68,1840.05
06:22:37,4308.05,4173.97,3094.34,1830.57
06:22:39,4174.17,4164.04,3120.36,1837.71
06:22:41,4289.35,4174.67,3097.19,1826.23
06:22:43,5020.61,4269.41,3304.46,1941.61
06:22:45,4190.28,4168.64,3069.63,1800.33
06:22:47,4157.78,4145.37,3127.05,1845.29
06:22:49,4367.99,4191.97,3120.06,1834.51
06:22:51,4159.45,4154.30,3111.80,1835.43
06:22:53,4197.15,4176.23,3115.04,1834.55
06:22:55,4335.20,4232.47,3809.30,1909.66
06:22:57,4519.86,4283.40,4036.96,1960.59
06:22:59,4180.74,4165.33,3116.45,1818.34
06:23:01,4191.41,4173.14,3110.20,1821.12
06:23:03,4169.76,4152.17,3121.46,1836.30
06:23:05,4187.98,4176.45,3117.06,1825.99
06:23:07,4156.14,4157.10,3101.52,1824.63
06:23:09,4321.43,4188.72,3116.33,1832.25
06:23:11,4171.69,4163.78,3122.39,1830.72
06:23:13,4158.19,4164.71,3141.63,1838.58
06:23:15,5103.17,4279.19,3292.52,1921.68
06:23:17,4149.02,4163.17,3136.48,1829.37
06:23:19,4125.91,4153.00,3117.36,1813.99
06:23:21,4331.84,4196.60,3153.79,1836.16
06:23:23,4118.02,4143.93,3136.98,1832.03
06:23:25,4149.98,4165.90,3129.26,1821.42
06:23:27,4281.90,4215.70,3719.32,1901.31
06:23:29,4504.06,4295.27,4035.98,1937.69
06:23:31,4165.55,4177.65,3292.97,1846.36
06:23:33,4142.75,4166.64,3142.64,1827.50
06:23:35,4124.83,4150.83,3140.67,1822.40
06:23:37,4143.86,4170.78,3143.73,1826.33
06:23:39,4095.32,4154.76,3181.63,1836.06
06:23:41,4257.25,4176.57,3174.64,1841.91
06:23:43,4099.53,4151.22,3181.87,1842.77
06:23:45,4133.99,4173.67,3133.21,1812.89
06:23:47,5034.46,4280.52,3348.76,1941.81
06:23:49,4133.03,4154.94,3151.87,1813.91
06:23:51,4103.37,4150.85,3167.75,1832.67
06:23:53,4309.29,4194.64,3177.17,1838.26
06:23:55,4127.38,4164.57,3164.47,1829.17
06:23:57,4121.05,4151.56,3149.62,1832.82
06:23:59,4284.67,4222.37,3607.11,1887.79
06:24:01,4445.87,4278.58,4096.63,1949.44
06:24:03,4207.75,4190.66,3405.57,1873.32
06:24:05,4131.00,4161.32,3124.20,1815.50
06:24:07,4142.94,4172.18,3176.67,1842.26
06:24:09,4148.27,4175.23,3141.58,1824.07
06:24:11,4164.11,4172.86,3151.64,1834.83
06:24:13,4257.80,4168.80,3150.18,1842.17
06:24:15,4152.40,4172.19,3144.83,1834.81
06:24:17,4159.69,4175.30,3128.10,1829.33
06:24:19,4926.34,4262.74,3262.81,1901.53
06:24:21,4321.82,4193.31,3170.50,1841.82
06:24:23,4136.07,4165.38,3138.46,1828.29
06:24:25,4340.38,4193.45,3157.72,1844.49
06:24:27,4141.63,4155.42,3133.58,1839.39
06:24:29,4108.65,4139.11,3162.41,1845.33
06:24:31,4217.53,4190.01,3482.92,1869.05
06:24:33,4438.50,4274.95,4119.75,1964.81
06:24:35,4284.05,4208.81,3440.25,1859.39
06:24:37,4128.22,4164.23,3190.25,1856.12
06:24:39,4121.86,4156.81,3133.28,1819.12
06:24:41,4158.33,4171.67,3174.34,1840.57
06:24:43,4121.04,4159.58,3129.90,1811.20
06:24:45,4237.63,4170.87,3208.04,1854.69
06:24:47,4101.69,4158.88,3158.41,1823.70
06:24:49,4107.02,4161.02,3188.44,1838.64
06:24:51,4764.56,4242.42,3290.72,1898.17
06:24:53,4398.18,4206.54,3269.78,1879.26
06:24:56,4111.09,4168.62,3145.51,1808.98
06:24:58,4168.02,4173.92,3209.17,1853.36
06:25:00,4259.48,4188.36,3174.90,1825.19
06:25:02,4118.29,4170.59,3190.00,1837.06
06:25:04,4179.23,4188.92,3388.06,1857.37
06:25:06,4394.20,4276.06,4164.20,1959.70
06:25:08,4316.43,4219.59,3576.39,1879.55
06:25:10,4137.33,4162.42,3154.45,1831.97
06:25:12,4173.39,4175.46,3140.85,1823.93
06:25:14,4150.69,4159.42,3176.21,1853.34
06:25:16,4217.56,4200.46,3228.93,1870.32
06:25:18,4274.41,4173.76,3143.26,1840.23
06:25:20,4157.54,4167.41,3126.54,1821.00
06:25:22,4153.55,4157.30,3136.29,1828.31
06:25:24,4689.92,4238.01,3276.87,1905.75
06:25:26,4587.93,4209.53,3170.70,1860.96
06:25:28,4165.85,4164.22,3134.72,1836.40
06:25:30,4188.68,4166.16,3077.86,1804.78
06:25:32,4372.62,4189.67,3175.86,1874.74
06:25:34,4177.91,4150.55,3064.56,1814.00
06:25:36,4250.67,4173.68,3203.55,1858.02
06:25:38,4469.24,4275.81,4075.34,1953.07
06:25:40,4387.55,4222.40,3698.08,1920.89
06:25:42,4194.78,4162.88,3057.54,1805.95
06:25:44,4191.93,4156.85,3124.51,1850.17
06:25:46,4189.76,4155.79,3085.73,1822.47
06:25:48,4173.96,4152.11,3151.67,1859.94
06:25:50,4323.37,4181.42,3097.53,1828.26
06:25:52,4182.82,4164.38,3124.41,1840.04
06:25:54,4179.10,4160.89,3083.76,1823.72
06:25:56,4572.47,4225.25,3203.10,1871.08
06:25:58,4743.53,4243.01,3195.35,1881.91
06:26:00,4171.75,4159.60,3127.46,1831.23
06:26:02,4168.76,4162.01,3111.48,1824.94
06:26:04,4351.80,4188.02,3170.88,1862.27
06:26:06,4178.86,4170.99,3097.31,1815.16
06:26:08,4170.43,4166.33,3126.08,1838.76
06:26:10,4489.94,4305.15,4085.51,1954.46
06:26:12,4416.54,4260.41,3799.96,1910.21
06:26:14,4178.65,4173.00,3121.05,1829.27
06:26:16,4168.64,4165.18,3093.90,1815.88
06:26:18,4168.45,4159.10,3134.76,1843.61
06:26:20,4163.09,4159.71,3094.49,1814.37
06:26:22,4274.20,4185.07,3134.55,1843.33
06:26:24,4226.22,4174.25,3086.72,1819.33
06:26:26,4191.49,4172.64,3145.75,1850.04
06:26:28,4445.43,4203.24,3143.56,1836.26
06:26:30,4854.63,4244.74,3242.48,1916.43
06:26:32,4187.80,4175.13,3098.34,1816.19
06:26:34,4160.77,4150.58,3155.17,1861.60
06:26:36,4344.31,4189.63,3108.28,1816.76
06:26:38,4146.52,4152.34,3173.97,1863.09
06:26:40,4167.43,4170.92,3099.93,1816.88
06:26:42,4389.53,4261.84,4015.17,1951.31
06:26:44,4494.43,4274.75,3887.52,1930.55
06:26:46,4176.59,4164.31,3113.72,1830.54
06:26:48,4191.29,4184.11,3135.59,1837.52
06:26:50,4145.60,4154.54,3138.69,1841.02
06:26:52,4190.69,4179.93,3115.61,1825.24
06:26:54,4165.13,4162.40,3121.46,1838.78
06:26:56,4319.37,4204.80,3133.62,1830.11
06:26:58,4136.79,4161.37,3144.63,1838.64
06:27:00,4327.44,4201.58,3162.17,1839.93
06:27:02,4978.34,4269.55,3281.61,1924.00
06:27:04,4141.79,4168.44,3166.26,1842.15
06:27:06,4105.13,4150.87,3140.27,1820.56
06:27:08,4302.27,4191.38,3195.01,1849.74
06:27:10,4091.56,4147.35,3167.36,1828.77
06:27:12,4119.17,4168.05,3190.04,1834.74
06:27:14,4277.88,4236.02,3923.33,1919.87
06:27:16,4444.37,4269.91,4046.93,1931.32
06:27:18,4108.33,4159.50,3188.15,1840.69
06:27:20,4110.86,4165.16,3181.70,1833.77
06:27:22,4095.65,4147.07,3161.52,1820.98
06:27:24,4085.39,4147.25,3182.01,1833.50
06:27:26,4096.09,4156.46,3179.69,1829.37
06:27:28,4262.07,4191.68,3198.59,1845.44
06:27:30,4097.26,4155.06,3166.25,1819.91
06:27:32,4120.56,4160.88,3161.45,1814.37
06:27:34,5045.45,4289.67,3371.36,1939.41
06:27:36,4101.59,4159.95,3178.50,1830.25
06:27:38,4086.88,4148.98,3184.85,1837.81
06:27:40,4255.69,4169.32,3198.97,1838.74
06:27:42,4106.41,4164.40,3176.54,1826.36
06:27:44,4111.56,4166.33,3185.47,1837.71
06:27:46,4249.51,4218.64,3788.79,1896.18
06:27:48,4423.33,4278.40,4104.71,1951.97
06:27:50,4167.32,4183.44,3237.81,1833.64
06:27:52,4104.41,4156.03,3171.14,1829.78
06:27:54,4128.87,4157.15,3166.19,1831.63
06:27:56,4121.33,4165.94,3145.42,1816.12
06:27:58,4135.38,4179.90,3175.10,1838.35
06:28:00,4282.72,4195.90,3187.76,1848.68
06:28:02,4105.55,4154.20,3151.89,1824.53
06:28:04,4134.97,4175.81,3182.26,1840.62
06:28:06,5103.04,4307.39,3316.14,1915.48
06:28:08,4116.98,4152.87,3146.51,1833.27
06:28:10,4147.00,4173.63,3139.48,1822.46
06:28:12,4306.83,4183.40,3169.53,1843.43
06:28:14,4170.60,4192.92,3151.42,1834.45
06:28:16,4173.55,4176.45,3191.04,1848.32
06:28:18,4303.19,4232.83,3630.26,1887.07
06:28:20,4458.75,4277.97,4040.16,1941.93
06:28:22,4243.54,4216.40,3343.68,1841.94
06:28:24,4129.85,4149.77,3139.53,1840.17
06:28:26,4198.57,4188.61,3106.77,1819.07
06:28:28,4156.01,4169.00,3146.03,1842.69
06:28:30,4189.44,4190.47,3105.05,1817.85
06:28:32,4276.20,4166.69,3130.15,1839.32
06:28:34,4173.98,4175.50,3115.04,1822.78
06:28:36,4156.74,4171.62,3143.67,1840.31
06:28:38,5002.76,4290.98,3281.48,1914.02
06:28:40,4270.40,4171.18,3143.35,1836.50
06:28:42,4163.29,4169.59,3102.86,1810.32
06:28:44,4317.97,4186.17,3194.45,1862.97
06:28:46,4175.50,4176.15,3101.28,1808.52
06:28:48,4130.00,4154.76,3156.03,1845.44
06:28:50,4261.69,4210.88,3494.05,1860.43
06:28:52,4455.59,4280.07,4095.86,1959.13
06:28:54,4255.24,4207.51,3466.55,1876.33
06:28:56,4126.38,4148.50,3114.73,1816.12
06:28:58,4168.59,4176.96,3145.47,1829.22
06:29:00,4176.99,4181.34,3138.77,1828.72
06:29:02,4152.41,4175.22,3148.00,1834.33
06:29:04,4272.47,4172.94,3184.87,1860.91
06:29:06,4131.17,4163.67,3144.90,1825.72
06:29:08,4151.01,4178.08,3149.95,1828.65
06:29:10,4788.50,4240.13,3297.47,1901.58
06:29:12,4417.54,4197.12,3172.54,1850.01
06:29:14,4141.43,4163.92,3176.37,1847.39
06:29:16,4257.64,4205.12,3149.69,1825.13
06:29:18,4215.92,4168.27,3166.54,1848.42
06:29:20,4130.79,4164.16,3142.99,1822.45
06:29:22,4222.43,4189.81,3410.14,1874.60
06:29:24,4411.60,4298.58,4159.04,1952.25
06:29:26,4271.67,4197.20,3573.96,1895.70
06:29:28,4149.29,4177.83,3138.34,1820.55
06:29:30,4119.63,4160.43,3139.05,1821.00
06:29:32,4200.74,4187.23,3101.08,1807.57
06:29:34,4114.10,4142.15,3146.01,1837.42
06:29:36,4298.66,4195.59,3128.57,1817.58
06:29:38,4117.12,4154.17,3163.38,1840.27
06:29:40,4155.80,4171.88,3118.11,1812.41
06:29:42,4683.02,4220.97,3260.11,1891.92
06:29:44,4553.71,4226.08,3175.75,1856.72
06:29:46,4092.12,4135.30,3125.48,1824.64
06:29:48,3916.61,3996.23,3129.30,1829.87
06:29:50,3753.24,3713.84,3107.65,1815.23
06:29:52,3383.66,3518.36,2908.26,1709.86
06:29:54,3429.15,3525.99,2921.54,1667.69
06:29:56,3455.61,3480.39,3578.97,1658.94
06:29:58,3451.07,3442.41,3038.41,1598.98
06:30:00,3209.83,3334.01,2421.11,1452.57
06:30:02,3168.44,3302.14,2352.51,1425.37
06:30:04,3009.77,3147.83,2228.61,1369.92
06:30:06,2864.38,3022.34,2125.95,1304.58
06:30:08,2848.04,2918.77,2144.13,1327.69
06:30:10,2550.60,2761.64,2109.43,1305.74
06:30:12,2276.03,2460.95,1889.88,1177.15
06:30:14,2474.54,2287.62,1766.02,1107.14
06:30:16,1945.25,1911.97,1492.51,964.80
06:30:18,1335.93,1491.29,1286.97,844.52
06:30:20,1022.26,1030.21,1027.71,676.74
06:30:22,822.24,860.83,860.24,572.52
06:30:24,594.87,632.58,786.03,530.93
06:30:26,499.10,465.02,879.84,458.29
06:30:28,497.32,416.77,1156.80,400.54
06:30:30,239.44,255.52,283.34,200.95
06:30:32,164.25,179.27,139.24,107.65
06:30:34,120.35,116.47,126.46,84.41
06:30:36,39.08,41.11,60.34,46.31
06:30:38,17.51,15.08,28.01,25.23
06:30:40,13.63,13.78,15.17,15.73
06:30:42,14.18,14.19,22.70,19.94
06:30:44,30.47,15.58,25.00,23.44
06:30:46,14.65,14.22,15.12,15.65
06:30:48,45.62,15.41,21.44,18.32
06:30:50,14.11,14.53,15.78,16.39
06:30:52,13.52,13.72,14.69,15.29
06:30:54,20.88,14.29,15.95,16.28
06:30:56,15.00,14.67,15.58,16.05
06:30:58,13.76,13.90,15.15,15.66
06:31:00,29.91,20.29,49.30,18.37
06:31:02,15.41,15.39,16.30,16.51
06:31:04,14.33,14.53,16.35,16.30
06:31:06,14.81,14.52,15.45,15.96
06:31:08,13.61,13.79,14.91,15.39
06:31:10,13.69,13.87,14.90,15.36
06:31:12,20.36,20.05,20.19,19.32
06:31:14,27.29,30.35,16.51,16.75
06:31:16,14.73,14.48,14.71,15.15
06:31:18,14.92,15.41,17.05,16.81
06:31:20,13.78,14.15,14.68,15.09
06:31:22,13.71,13.97,14.36,14.85
06:31:24,25.68,29.44,21.56,19.29
06:31:26,14.64,14.40,14.55,14.92
06:31:28,14.12,14.63,15.83,16.01
06:31:30,15.70,16.76,18.39,17.19
06:31:32,14.37,14.35,14.63,14.93
06:31:34,17.95,18.63,22.33,20.03
06:31:36,22.11,19.19,25.75,25.77
06:31:38,13.91,14.15,21.33,19.23
06:31:40,14.25,14.52,15.64,15.82
