0,17072376,15420378,4614,0,624966,1092632064,987199488
1,0,0,0,0,37180,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16611544,15332760,4600,0,622324,1063138816,981591040
1,0,0,0,0,37014,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16753176,15392858,4274,0,622770,1072203264,985416448
1,0,0,0,0,37074,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16702704,15191896,4602,0,621946,1068973056,972575872
1,0,0,0,0,37028,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16539946,15392342,4608,0,623544,1058556544,985404800
1,0,0,0,0,37092,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16867100,15307358,4598,0,622004,1079494400,979965184
1,0,0,0,0,36982,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16655790,15391738,4590,0,623844,1065970560,985364992
1,0,0,0,0,37096,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16653632,15295122,4604,0,621816,1065832448,979182464
1,0,0,0,0,37008,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16789368,15336220,4606,0,622982,1074519552,981812864
1,0,0,0,0,37060,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16721762,15356640,12358,0,622676,1070192768,983615872
1,0,0,0,0,52714,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17054930,15353750,4420,0,623174,1091515520,982922880
1,0,0,0,0,37058,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16312086,15254714,4614,0,624322,1043973504,976596992
1,0,0,0,0,37112,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16888714,15429714,7654,0,628168,1080877696,987991552
1,0,0,0,0,36924,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,32670786,15223954,4616,0,635548,2090930304,974628480
1,0,0,0,0,25266,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16662224,15337892,4606,0,631122,1066382336,981919872
1,0,0,0,0,28056,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16780468,15242782,4604,0,622488,1073949952,975832704
1,0,0,0,0,37012,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16708244,15371454,4576,0,621256,1069327616,984065920
1,0,0,0,0,36958,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16977016,15316302,4614,0,623228,1086529024,980538624
1,0,0,0,0,37098,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16454356,15309648,4520,0,621988,1053078784,980106752
1,0,0,0,0,37024,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16831916,15452510,4604,0,622516,1077242624,989255296
1,0,0,0,0,37054,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16677744,15238128,4498,0,621166,1067375616,975528064
1,0,0,0,0,36968,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16555196,15340208,4566,0,621820,1059532544,982065536
1,0,0,0,0,37010,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16821404,15331404,4576,0,620680,1076569856,981502720
1,0,0,0,0,36940,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16679644,15399602,4502,0,622588,1067497216,985862656
1,0,0,0,0,37052,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16836548,15371530,4606,0,622388,1077539072,984072704
1,0,0,0,0,37054,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16754484,15340550,4604,0,622588,1072286976,982089856
1,0,0,0,0,37048,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,30122382,15402712,4600,0,621572,1927832448,986067968
1,0,0,0,0,36986,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16951426,15309776,4490,0,619426,1084891264,980113024
1,0,0,0,0,36852,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16396836,15271210,4442,0,622722,1049397504,977641728
1,0,0,0,0,37012,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,36714080,15382038,4600,0,621866,2349701120,984744832
1,0,0,0,0,37032,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16556136,15255774,4606,0,622112,1059592704,976664320
1,0,0,0,0,37034,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16733908,15396106,4520,0,622144,1070970112,985640064
1,0,0,0,0,37080,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16782254,15290964,4468,0,622482,1074064256,978907648
1,0,0,0,0,37062,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16690880,15405434,4450,0,621132,1068216320,986232576
1,0,0,0,0,36978,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16909984,15270428,4600,0,622212,1082238976,977601792
1,0,0,0,0,37080,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16406872,15343368,4538,0,621940,1050039808,982265984
1,0,0,0,0,37014,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16851708,15390584,4612,0,623658,1078509312,985292544
1,0,0,0,0,37174,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16635832,15237650,4514,0,620898,1064693248,975498496
1,0,0,0,0,36986,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16497088,15324896,4574,0,623942,1055813632,981086080
1,0,0,0,0,37162,0,0
